http://ufcstats.com/fighter-details/8614b7134913f5d5,"6'' 3'"",265 lbs.,"74'"",Orthodox,"Oct 15, 1983",3.39,48%,5.77,47%,0.57,20%,100%,0.0,Record: 6-1-1 (1 NC),Man Mountain,Jarjis Danho,2020-02-12 11:38:52.379861,8614b7134913f5d5
http://ufcstats.com/fighter-details/ea3dcc417c322064,"5'' 10'"",135 lbs.,"73'"",Orthodox,"Nov 10, 1988",5.60,49%,3.20,59%,1.00,66%,85%,1.0,Record: 8-3-0,The Spartan,Martin Day,2020-02-12 11:38:52.379861,ea3dcc417c322064
http://ufcstats.com/fighter-details/af65aa688d13eedf,"5'' 9'"",155 lbs.,"70'"",Orthodox,"Aug 27, 1993",3.67,76%,0.64,58%,3.99,83%,0%,0.8,Record: 9-2-0,"",Joe Solecki,2020-02-12 11:38:52.379861,af65aa688d13eedf
http://ufcstats.com/fighter-details/ba280572acfba13f,"6'' 3'"",265 lbs.,"79'"",Switch,"Jul 15, 1978",3.55,50%,2.79,64%,0.00,0%,55%,0.7,Record: 9-5-0,"",Matt Mitrione,2020-02-12 11:38:52.379861,ba280572acfba13f
http://ufcstats.com/fighter-details/3c660c90d48fc80d,"5'' 11'"",185 lbs.,"74'"",Orthodox,"Sep 01, 1979",2.78,47%,1.84,62%,2.58,35%,70%,0.7,Record: 18-6-0,"",Tim Kennedy,2020-02-12 11:38:52.379861,3c660c90d48fc80d
http://ufcstats.com/fighter-details/5755960ebd0b16f6,"5'' 6'"",145 lbs.,"64'"",Orthodox,"May 30, 1982",2.78,37%,2.76,65%,0.56,28%,38%,1.0,Record: 25-12-0,The Pride of El Salvador,Ivan Menjivar,2020-02-12 11:38:52.379861,5755960ebd0b16f6
http://ufcstats.com/fighter-details/36df8e119aec6175,"5'' 5'"",135 lbs.,"67'"",Orthodox,"Sep 20, 1985",6.65,46%,4.00,62%,0.38,57%,81%,0.0,Record: 17-4-0 (1 NC),"",Sarah Kaufman,2020-02-12 11:38:52.379861,36df8e119aec6175
http://ufcstats.com/fighter-details/cf615eb4b7862c76,"5'' 10'"",170 lbs.,"70'"",,"Oct 20, 1982",2.11,46%,3.16,48%,0.00,0%,25%,0.0,Record: 6-3-0,Hulk,Hayder Hassan,2020-02-12 11:38:52.379861,cf615eb4b7862c76
http://ufcstats.com/fighter-details/6da99156486ed6c2,"5'' 10'"",170 lbs.,"72'"",Orthodox,"Apr 10, 1980",2.69,43%,3.13,51%,2.53,36%,72%,0.3,Record: 29-17-0 (1 NC),The People's Warrior,Joshua Burkman,2020-02-12 11:38:52.379861,6da99156486ed6c2
http://ufcstats.com/fighter-details/519e4fe37ce9ff75,"5'' 8'"",155 lbs.,"70'"",Southpaw,"Oct 19, 1988",4.51,40%,4.16,53%,0.95,17%,62%,0.1,Record: 22-9-0 (1 NC),"",Drew Dober,2020-02-12 11:38:52.379861,519e4fe37ce9ff75
